2	1	0.5	0.004732501644625797	0.005711787681534908	0	0.005246610449510358	0.005645475232062047	0
2	1	0.5	0.004879790809241502	0.005335020666489498	0	0.0013744418205869913	0.004835290220359667	0
2	1	0.5	0.0112408074158028	0.012407432836755827	0	-0.027995905094757467	-0.00970093197335764	0.057604500313317215
2	1	0.5	0.003931887706670301	0.004154629066414284	0	0.003738318005086061	0.004105935267856076	0
2	1	0.5	0.008337802329821287	0.008452030747732486	0	-0.016656385115149663	-0.00767085911784493	0.03387703924248213
2	1	0.5	0.008259972272490534	0.008718101060127381	0	-0.0135122066069433	-0.007643226508502354	0.02739457436258634
2	1	0.5	0.0048676419253042	0.005597455511661575	0	-0.00758103675601185	-0.0052837114136308205	0.01527789580164552
2	1	0.5	0.0010980390796522244	0.001375208696945407	0	-0.001498062488044849	0.0011744065406509296	0.0030006200924903546
2	1	0.5	0.003937981846128702	0.005044065031306166	0	0.0011037975300070002	0.006976518165278112	0
2	1	0.5	0.004119162104033958	0.005104462926766695	0	0.003208710765398415	0.005012867076478633	0
4	2	0.5	0.006087264942095549	0.011224929139506346	0.016900863702188944	-0.007575017228601322	0.0068993739911260565	0.0337931635237349
4	2	0.5	0.0005833058857307449	0.0074071205664809625	0.019871149830216782	-0.01588504122498291	0.009194040304937312	0.029280142977925864
4	2	0.5	0.005465879664210638	0.008116034657283722	0.0024655684155719445	-0.01765658213485588	-0.006056701345009241	0.028558374868699183
4	2	0.5	0.005722638230319932	0.00800919932553179	0.017223587898536598	-0.010286284888739283	0.003557538612711797	0.03528436468395087
4	2	0.5	0.009096858954413145	0.013547321017950198	0.02174733641668474	-0.020395441142978865	-0.007513756681866157	0.040244646802377625
4	2	0.5	0.004676578734515324	0.010569365548958487	0.011791907803665744	-0.025130847284772884	-0.002998200352752778	0.04174480612165084
4	2	0.5	0.005836753101974068	0.009273603788613194	0.020681205310768398	-0.008530829536683493	0.00680625737582452	0.028796726294093227
4	2	0.5	0.009731326740005652	0.015062841257554638	0	-0.013950189863433549	-0.003953775596243214	0.046555411633571034
4	2	0.5	0.0035620108450789	0.008874118127977004	0.021120314303117876	-0.020600323647580465	-0.014776339379243275	0.052514492789277153
4	2	0.5	0.01287699651113039	0.01895388646991414	0.004306082582880059	-0.00529869378940373	0.0055520198500547124	0.054682373577807745
8	3	0.5	0.008058755899130299	0.0270656413449597	0.041679448081655274	-0.034873805866691754	0.0020460405082223243	0.09143031229466332
8	3	0.5	0.013275238357075558	0.025897394751746017	0.025234419362995905	-0.024851839957137356	0.005922318868452958	0.09110435973823451
8	3	0.5	0.007766828219971433	0.022926040250290436	0.025901756618404107	-0.030169435387443322	0.005922866260324344	0.06803572012357385
8	3	0.5	0.006637113572209197	0.022216318152215475	0.04067462397283478	-0.02766845589788358	0.004934327782140979	0.05792616971943236
8	3	0.5	0.002047653653508341	0.01744379931111184	0.045716389907972554	-0.046498254109334836	-0.005742985297121583	0.08666105193008065
8	3	0.5	0.02333903962288497	0.03447148113413823	0.019128996638114352	-0.0386203488745801	-0.014885046364698562	0.12001686052951743
8	3	0.5	0.008728516802919195	0.017703752920076532	0.05293292815057459	-0.05555688846609075	-0.009755895281356675	0.1325229685757164
8	3	0.5	0.015550875279728205	0.02527573932071525	0.03944927292810065	-0.0010429692322247996	0.014713837892254222	0.058477809645074534
8	3	0.5	0.012082063669543563	0.03214961735782884	0.03709922534089451	-0.04246597718614309	0.010818545671790414	0.10431904587458048
8	3	0.5	0.006962479334586158	0.031504429167613646	0.028673443221296842	-0.044010432680328226	0.0034757623158225837	0.0941930644528455
16	4	0.5	0.02268252501894752	0.04399671021425222	0.1286955030423871	-0.04812778361412162	0.0004956626362029315	0.11080736495174051
16	4	0.5	0.015473145143948264	0.041905898808361375	0.06706546992802823	-0.10413039592519935	0.004439663971337993	0.23066390847709828
16	4	0.5	0.012248878180515455	0.047239658196492895	0.07327764963902772	-0.06715779913545883	0.008546637408302304	0.20863923579435556
16	4	0.5	0.014322249522759067	0.042350807072797814	0.07839412958508782	-0.0858575037655358	-0.009053380225780061	0.19757209997230016
16	4	0.5	0.018734072559423387	0.040512072838092106	0.12348703672777378	-0.12595190978669413	-0.01521662398210577	0.23889270349886985
16	4	0.5	0.015838897446281308	0.03589709503487559	0.11092240381785066	-0.03733013735403545	0.02237777544234376	0.11136462530478523
16	4	0.5	0.018599161978072543	0.04880137024774989	0.06095443491001902	-0.07400228100879047	0.00332648831026372	0.17346023900841537
16	4	0.5	0.01851311189887972	0.05624680606135435	0.06912140687442951	-0.105701739109612	-0.008918290604883361	0.27651888746069486
16	4	0.5	0.007700683787635665	0.03618645072412763	0.08077290996391906	-0.07592966887052888	0.0036777965004217705	0.20681769302905242
16	4	0.5	0.013520493952565271	0.0402036813936979	0.09066610150118598	-0.08938274049942885	-0.016190438347411962	0.18025387352431904
32	5	0.5	0.008241245746283266	0.0693453203234935	0.1162900485854677	-0.14080855346892585	0.0052261009525969015	0.32818829370258473
32	5	0.5	0.015025131632520061	0.05746237760238637	0.18262414013993034	-0.12932429080651187	-0.004922219897650404	0.2685569550293518
32	5	0.5	0.023499713837279	0.07359151677326037	0.12423157294854191	-0.08696996041327487	0.00017049759370801887	0.22214135428699236
32	5	0.5	0.019533494154110764	0.07382763413574112	0.1582358674993253	-0.10845973555110455	-0.00048467256264750347	0.269888797793308
32	5	0.5	0.014721618509037304	0.06667354559546634	0.15396262761064106	-0.16993495102992584	-0.013430198154419593	0.41126646883394613
32	5	0.5	0.01847164614517105	0.06710370573463975	0.13693280923584608	-0.07533756475517528	0.008595816187254579	0.24084912482156062
32	5	0.5	0.01654790074558754	0.0648652259270388	0.11832644995070675	-0.08533941293845226	0.0034860374322054355	0.27041116911285706
32	5	0.5	0.013925395796624551	0.07302398523704334	0.14238168606840998	-0.09235933595791068	-0.003519267512785751	0.23329167581046553
32	5	0.5	0.025868511031034602	0.07393590977368159	0.11852774561001081	-0.09784950727435926	-0.0027946710183074375	0.24603408979449942
32	5	0.5	0.02392824111256031	0.07238520116578462	0.12887701234301935	-0.1645861098498953	0.0037523715750080733	0.36828462653570543
64	6	0.5	0.023674755328046082	0.09734701205138774	0.2709392838820637	-0.13719669899927922	-0.0057200968004653685	0.40303233183976256
